"9946	fairly dissatisfied	Newer buses with next stop electronic display. Bus shelter. Buses that do not rattle. Buses on Sundays and bank holidays and later in the evening.",,,,,
"9942	neither satisfied nor dissatisfied	Drivers not to be too serious just showing a happy face.",,,,,
"9944	neither satisfied nor dissatisfied	For the bus to come on time and not follow three others that left five minutes before this one.",,,,,
"9936	fairly satisfied	More information about the stops a) on the bus (map of the road and stops) b) on the bus stops (there is only direction and two or three stops and that is not enough)",,,,,
"9938	fairly satisfied	Newer buses.  (Too much old stock to use on this route)",,,,,
"9930	very satisfied	Very satisfied with everything.",,,,,
"9933	fairly satisfied	Bus was a little cold", but it is November,,,,
"9905	very dissatisfied	The bus being on time and being enough room for my 2 year old son not to have to squeeze onto my lap",,,,,
"9915	fairly dissatisfied	More frequent buses around 5-6pm on weekdays.",,,,,
"9911	fairly satisfied	Maybe a little cheaper when paying by cash.",,,,,
"9913	fairly satisfied	Too many people using mobile phones and speaking loudly.",,,,,
"9894	fairly satisfied	Free WIFI", charging cables and leather seats.,,,,
"9901	fairly satisfied	Update bus also weekend timetable on night time for getting back to Blyth",,,,,
"9890	neither satisfied nor dissatisfied	There needs to be wifi on every bus",,,,,
"9891	fairly satisfied	Why on the 8/9 routes people are left standing for up to half hour wait for buses to get into town", this is not a one off it happens on a regular basis,,,,
"9892	fairly satisfied	May I add the driver had an American style accent", he is obviously employed at Chester-Le-Street or Sunderland very, very pleasant. Been on his bus several times. Some of the drivers based at   Stanley can't manage a smile or hello. Some of them don't lift their heads.,,,
"9893	very dissatisfied	Not to let too many trolleys on", tell people with trolleys not to take up two seats instead of sitting on edge aisle seat, move along where possible !!,,,
"9881	fairly satisfied	The length of time it takes drivers to punch in details for a ticket.",,,,,
"9883	fairly satisfied	The smell",,,,,
"9884	fairly satisfied	Buses should be on time especially in the morning because some of us have to catch another bus journey to work as well in the morning and also in the evenings when miss a bus have to wait extremely long.  One hour and a half to wait  mostly as don't get home until midnight.",,,,,
"9874	fairly satisfied	More frequent buses. Later in the evening buses.",,,,,
"9871	fairly satisfied	More frequent services", display at bus stops working so I know when the bus would come it's been broken a lot of the times,,,,
"9872	fairly dissatisfied	Punctuality and cleanliness inside the bus ", a warm welcome on boarding the bus and acknowledging me when I said thank you to driver on getting off.,,,,
"9869	fairly satisfied	Bus was not on time",,,,,
"9866	fairly satisfied	Clearer price information as there are different routes", student prices, single and return and multi-ticket options to choose from. Always good to know the best deal/price based on the zones too.,,,
"9867	fairly satisfied	Punctuality. This service has a history of running late or on occasions being cancelled.",,,,,
"9858	fairly satisfied	Only 1 bus serves Southend to Basildon going through Wickford and does not have direct route to Basildon Hospital anymore.",,,,,
"9859	fairly dissatisfied	74 to arrive on time.",,,,,
"9857	fairly satisfied	Bus arrived late", driver in no hurry to catch his time up. Service always late to work and back.,,,,
"9845	neither satisfied nor dissatisfied	Bus not being late",,,,,
"9846	fairly satisfied	Less busy on the bus an the bus it was completely packed + the driver was unable to let more people on half way through journey",,,,,
"9847	fairly satisfied	Braking before stops.",,,,,
"9851	fairly satisfied	Because my only form of transport is the bus service", I do request that Sunday service be more regular. It is hourly at the moment.,,,,
"9842	neither satisfied nor dissatisfied	This journey was from bus station. The bus stop going the other way into Town is not suitable and buses do not turn up at either end of journey. The 41A is not reliable.",,,,,
"9843	very satisfied	No comment as all is good",,,,,
"9835	fairly satisfied	Electronic sign at bus stop saying when bus was coming",,,,,
"9836	neither satisfied nor dissatisfied	The number one bus is a joke. Nine times out of ten it is always running late. There is room for improvement",,,,,
"9839	fairly satisfied	By the 51 bus coming earlier near from my house and number 11 bus come earlier as well in the morning",,,,,
"9841	very satisfied	Nothing at all (good service and value for money)",,,,,
"9824	very satisfied	Nothing the journey was fine",,,,,
"9827	fairly satisfied	The kids being a little quieter but that can't really be controlled.",,,,,
"9828	fairly satisfied	The driver needs to shut up talking to colleagues. The bus was actually running late", yet still had a 3 minutes chat with the previous driver. Why?,,,,
"9833	very dissatisfied	For the 501 to stop taking buses off or getting to the bus stop too early", hence waiting sometimes over half hour .,,,,
"9809	very satisfied	Ok.",,,,,
"9810	very satisfied	N/A  Ok",,,,,
"9815	fairly dissatisfied	The bus to be on time.  I missed my connecting bus to work due to Stagecoach bus being ten minutes late.",,,,,
"9817	fairly satisfied	More space for elderly's' shopping", baby push chair and fold up walking aids.,,,,
"9804	fairly satisfied	Been on time I was late for work.",,,,,
"9805	fairly satisfied	It could be at an earlier time.  Why don't the X1s from Liverpool start at 6am.",,,,,
"9806	fairly satisfied	The app said that the bus wasn't due for 25 minutes so I decided to get the tram as I often do even though I pay ??54 for a monthly first bus ticket. The 33 is very unreliable as is the app so I do end up getting the tram more often than id like as it costs extra money. As I was about to cross the road to get the tram I saw the 33 on its way down the road so I had to run for the bus. I think the tram is a real competitor for buses so they need to advance more to compete with the frequency and reliability of the tram.",,,,,
"9808	fairly satisfied	Real-time information.  Cheaper fares.  More frequent services at evenings /weekends.",,,,,
"9797	fairly satisfied	Stop people putting bags on chairs and away from the window", so you can't sit next to them.,,,,
"9799	fairly satisfied	Driver complying with speed limits.  Too fast.",,,,,
"9800	fairly satisfied	Most Journeys I can  not sit down and/or are jolted around too much breaking. This journey was okay though!",,,,,
"9790	fairly satisfied	Temperature - it was colder than I wanted. Tidiness - a lot of passengers got off before I got on that had left litter from make-up products.",,,,,
"9792	very satisfied	Everything satisfactory.",,,,,
"9785	very satisfied	I found drivers on this route always cheerful friendly could find no fault.",,,,,
"9787	fairly satisfied	Nothing on this day but on other days", (I use this route Monday to Friday, every week), a number of people choose to stand when seats are available causing congestion at the front of the bus,,
"9778	neither satisfied nor dissatisfied	The Y5 to Nottingham from Derby bus station was due at 17.25 and did not arrive until the next bus was due at approx 17.45. There was no information given about where the bus was or to expect delays although these kind of delays are very regular. When significant delays can be expected at particular times of day or during particular roadworks for example", there should be an obvious notice about this at bus stops/bus stations on the timetables or electronic screens.,,,,
"9779	fairly dissatisfied	A more frequent bus service.  Always late from destination to bus stop.",,,,,
"9780	fairly satisfied	A little more heat on the bus to dispel condensation. Arriving on time would have bean better.",,,,,
"9781	neither satisfied nor dissatisfied	The driver could drive more smoothly",,,,,
"9782	neither satisfied nor dissatisfied	Buses on time for children to get home.  Before shoppers and workers going home.  Regular times all day.",,,,,
"9769	neither satisfied nor dissatisfied	I would've liked for the bus to jolt and shake a lot less", it gave me a headache by the time I got off.,,,,
"9770	fairly dissatisfied	Bus arrive on time.  These buses are frequently late", sometimes by thirty or forty minutes.  Our village service is unreliable.,,,,
"9771	neither satisfied nor dissatisfied	Cleanliness. Running on time.",,,,,
"9772	fairly satisfied	I would of liked the Driver to acknowledge that I got on and say good morning or hello",,,,,
"9766	fairly satisfied	Make the bus come on time!!",,,,,
"9767	neither satisfied nor dissatisfied	Bus heaters were on and it was too warm- should have been turned off.",,,,,
"9754	very satisfied	The journey was ok.",,,,,
"9755	fairly satisfied	Stop people leaving rubbish", especially food stuffs and spilling drinks over the floor. Stop people putting feet on seats.,,,,
"9756	fairly satisfied	Heating. Either to cold and draughty or too hot and sticky. Too much condensation on windows.",,,,,
"9758	fairly satisfied	Congestion - however", not down to the bus or driver.,,,,
"9759	fairly satisfied	Due to road traffic accident on one of the major roads into the city", two scheduled buses did not arrive on this particular morning usually the buses are fairly on time.,,,,
"9760	very dissatisfied	This is an hourly service and is regurarly late which is totally unacceptable. Yesterday it was 25 minutes late leaving Ashton Bus Station  so this is not an isolated incidence.",,,,,
"9762	fairly satisfied	More seating should be placed. Also", bus drivers could wait until you have sat down as I plunged when the bus moved.,,,,
"9748	fairly satisfied	Journey was pleasant. There are issues with feeling safe at and around bus stops but do not feel this is controllable by the bus company",,,,,
"9749	fairly dissatisfied	Drivers not breaking at the last minute causing people to stumble or bang themselves on grab bars ", also drivers being more polite and friendly.,,,,
"9752	fairly satisfied	Bus times arrival must be the same with the timetable shown at the bus stop",,,,,
"9738	fairly satisfied	The bus arriving on time.",,,,,
"9739	fairly satisfied	Another service to make it faster.",,,,,
"9740	fairly satisfied	I've noticed recently drivers seem very tired and have had a few near misses because of this.",,,,,
"9741	fairly satisfied	Big pushchairs blocking access no room for shopping trolleys old people not able to access front seats passengers unable to past!!",,,,,
"9730	fairly satisfied	More punctuality", though traffic makes this difficult.,,,,
"9725	very dissatisfied	It would help if bus was running to time.  App was saying it was running seven minutes late",,,,,
"9726	fairly satisfied	The buses are always late (sometimes 15/20 minutes)",,,,,
"9728	fairly satisfied	As I use a folding roll later I seem to fall between places on the bus I need a seat as my knees can give way and I can't get up.",,,,,
"9717	neither satisfied nor dissatisfied	The condition of the bus (very old and noisy). Timetable not right at bus stop or online. Bus stop doesn't keep you dry.",,,,,
"9721	fairly satisfied	The bus being on time. Nearly gave up waiting.",,,,,
"9722	fairly satisfied	Drive nearer kerb and lower platform for a heavy shopping trolley", when very rarely do.,,,,
"9708	very dissatisfied	Not having to get off the bus mid journey because the driver was so late due to hold up. I understand the reason for it but it's useless if you have an appointment to keep and you allowed enough time to get to it. This is the second time it has happened",,,,,
"9711	fairly satisfied	Like more women drivers - help the atmosphere",,,,,
"9714	fairly satisfied	Overcrowding on bus at 16:30-17:45.  Drivers just ram everybody that are at the stop ", customers treated like cattle.  If the bus service runs every ten minutes surely driver can say bus full appropriately and tell passengers next bus coming in next few minutes.,,,,
"9715	fairly satisfied	Buses running on time.  Bus shelter. Electronic displays showing next bus.",,,,,
"9705	very satisfied	Very satisfied.",,,,,
"9706	very satisfied	Being able to park at work.  The bus is fine", no improvements needed.,,,,
"9695	neither satisfied nor dissatisfied	The drivers are scruffy unhelpful their dress is some what to be desired the buses are frequently breaking down and sometimes don't turn up",,,,,
"9697	fairly satisfied	The bus was very steamed up and a bit smelly.",,,,,
"9698	fairly satisfied	The bus arrived twenty five minutes late that could be improved upon.",,,,,
"9701	fairly satisfied	Pelican Crossing to get over the road - it's getting really difficult with the amount of traffic going to and from Sutton to cross. We have already had one lady killed last year!",,,,,
"9702	fairly dissatisfied	1. Electronic notification that the bus was coming. Far too often the 41D 41A does not arrive and we don't know whether to walk down to York Road or not even in the bus station no one can tell us if the bus is coming or not. 2. If the bus driver seem to drive on their brakes", most journeys you feel like you have been on a switch back drive,,,,
"9685	fairly satisfied	More seats or having double decker",,,,,
"9687	fairly satisfied	Over crowding and noise pollution.",,,,,
"9688	fairly satisfied	Don't know on this bus as I only get it once a week ", rest of the week I get my bus near my house which is 618 and that's another matter.,,,,
"9689	very dissatisfied	All transport need to have a good shake up.",,,,,
"9683	fairly satisfied	A bigger bus", or more frequent service as this bus is always busy and there is little space. The buses on this route are all old, can be very uncomfortable, very noisy. This driver was very good and the journey was smooth.,,
"9684	very satisfied	For such a  short journey", nothing,,,,
"9680	fairly satisfied	That I could have a key card that rolls over from month to month. For both myself and my children. Do not lose what is left at the end of the month.",,,,,
"9675	very dissatisfied	Bus arriving at the correct time! Not arriving 20 minutes late", the 2 arrived at the same time . Being 20 minutes late meant bus was overcrowded, hot and no room to move. Stopped at every stop and took ages for anyone to get off.,,,
"9666	very satisfied	No improvement required.",,,,,
"9672	fairly satisfied	More travel information especially traffic",,,,,
"9673	fairly satisfied	My bus stop  was closed due to builders.  Could not a temporary stop been available a few yards down the road. The builders seem to be in no hurry finishing this job.",,,,,
"9658	fairly satisfied	The bus needs to have litter removed from it throughout the day.",,,,,
"9661	fairly dissatisfied	The timing and punctuality of the bus.",,,,,
"9662	fairly satisfied	Think most drivers look miserable in their jobs", need customer service training and smile.,,,,
"9665	fairly satisfied	Should wait till older people sat down.",,,,,
"9646	fairly satisfied	Space between seating", quite tight, possibly audio announcements.,,,
"9647	fairly satisfied	Long Ashton Park and Ride to be reinstated ", traffic normally horrendous so left early today.,,,,
"9654	fairly satisfied	On the route Citi 2 instead of every 10 mins to Addenbrooks or Cambridge Neath station we now have a Sainsburys Brook Road which makes mine now every 20 mins (not good)",,,,,
"9655	neither satisfied nor dissatisfied	Some information on the times on the bus.",,,,,
"9656	fairly satisfied	Temperature on board - too hot.",,,,,
"9639	fairly satisfied	Coming onto the bus station in time to leave on time i.e. on the hour.",,,,,
"9640	very dissatisfied	First buses are incompetent - everything about them is rubbish and prices just go up and up.",,,,,
"9637	fairly satisfied	The major problem is that other bus companies have cut and spread their services", so other than local area bus travel is impossible - plus we have no evening services so can't get too many social events.,,,,
"9631	neither satisfied nor dissatisfied	Not stopping for too long at stops.",,,,,
"9632	very satisfied	Our fantastic driver makes this service so good! Always allows safety for elderly people.",,,,,
"9634	fairly dissatisfied	The bus could have been on time OR - it was at the start of 13 journey at the bus station an explanation or apology should have been made. The Brunts school pupils at the bus are always a nuisance but less so either we complained.",,,,,
"9623	neither satisfied nor dissatisfied	Sort out this route in general. Make buses turn",,,,,
"9625	neither satisfied nor dissatisfied	The bus shelter 59. Felton Lane stop. It is set back amongst trees. Bus drivers cannot see us in the shelter. We cannot see out. Foliage prevents this. Also 59 does not always come on time.",,,,,
"9626	fairly dissatisfied	I think that more buses should be put on during rush hour", because more often than not buses drive past passengers because they are too full or provide a double decker bus.,,,,
"9630	fairly satisfied	Very bad pot holes on the 35 route in Highgate ", by the shops.,,,,
"9612	neither satisfied nor dissatisfied	Maybe because of the circumstances there was nothing could be done nevertheless it would be useful if the driver to comment on the position. A few words could make the journey more acceptable.",,,,,
"9609	neither satisfied nor dissatisfied	A more direct route",,,,,
"9611	fairly satisfied	Frequency of service improved. Not regular enough.",,,,,
"9606	fairly dissatisfied	The bus was extremely late with no explanation. I have caught this bus for over a year and it has never arrived on time.",,,,,
"9601	fairly satisfied	Nothing only negative was it was packed but at that time that's expected.",,,,,
"9602	fairly satisfied	Some driver need to be more polite",,,,,
"9591	very satisfied	Nothing everything was fine",,,,,
"9589	neither satisfied nor dissatisfied	The amount of them gave not turned up", having to wait a couple of hours because no bus to arrive to pick up passengers?,,,,
"9590	very satisfied	Totally satisfied on this journey", sometimes can be a problem i.e. movement when getting off the bus.,,,,
"9586	neither satisfied nor dissatisfied	Train the drivers to break more smoothly.  They all brake without to people waiting in the aisle to get off.  All rides are very jerky.",,,,,
"9588	fairly satisfied	Said good morning to driver.  No response .  However the driver is not alone in this", others are the same .  Some drivers do not even look at passengers boarding , however the female drivers are much more pleasant.,,,
"9580	fairly dissatisfied	Bus could have arrived on time.",,,,,
"9581	fairly satisfied	I personally think young peoples tickets should be cheaper as I am only on apprentice wage as a 16 year old and my bus ticket is over half my wages gone",,,,,
"9578	neither satisfied nor dissatisfied	The cleanliness of the inside of the bus", very dirty. Very jerky ride as the driver drove very fast.,,,,
"9571	fairly satisfied	Stop people parking caravans at bus stops car park - 50% of car park a no go area.",,,,,
"9575	fairly satisfied	A bus stop outside my house in Compton Chaber Layne to save me driving into Wilton",,,,,
"9561	fairly satisfied	The journey seems more unreliable  since Popley took in Oakridge .  It was better when the Popley bus went to the Aldermaston  Roundabout and then down Kingsclare Road to the railway station.",,,,,
"9551	neither satisfied nor dissatisfied	Having a bit of time to get settled with the buggy. The bus started moving before I could put the breaks on.",,,,,
"9553	fairly satisfied	There was quite a lot of people on the bus", but it was a short journey from the run one bus station.,,,,
"9560	fairly dissatisfied	Bus turning up on time .  Bus not being overcrowded with people.  Stood next to door.",,,,,
"9545	neither satisfied nor dissatisfied	The attitude of most of the drivers - totally unprofessional. It's the concessionary card that causes it.",,,,,
"9547	neither satisfied nor dissatisfied	The bus coming on time as need to get to work for certain time.",,,,,
"9541	neither satisfied nor dissatisfied	Clean inside and outside windows. USB charge points on x4/x5 routes like E1/E2.",,,,,
"9543	very satisfied	Very satisfied", necessary service into Winchester, otherwise would have driven.,,,
"9530	very satisfied	I could not have expected any improvement", everything was good and free travel is fantastic!,,,,
"9531	fairly dissatisfied	A better and quicker route to get from Shipley to Bradford.",,,,,
"9535	fairly satisfied	Routes 5 and 6 are usually late most days. Punctuality needs improving",,,,,
"9537	fairly satisfied	Hallcross School children being made to use the school bus which was only 5 minutes earlier than this one but empty - some passengers had to stand due to the amount of pupils on the bus.",,,,,
"9540	fairly satisfied	In general the driver must allow the passengers to get seated before the journey begins",,,,,
"9524	fairly satisfied	It was very expensive ?3.70 to get from the next village which is under 2 miles away.",,,,,
"9525	fairly satisfied	Again worst suspension I have known on all buses for years", you sit on one to Skipton by where wheels are , rocks your brain in your skull.  Shocking.  Very bad.,,,
"9528	neither satisfied nor dissatisfied	Other drivers are sometimes ""jerky"".",,,,,
"9517	fairly satisfied	The 39 bus is busy at the time I travelled so it should have been a double decker bus instead of a single.",,,,,
"9512	fairly satisfied	I experienced in the past that No 8 bus at the certain time it was skipped and it was coming the next one in the next twenty minutes.",,,,,
"9494	very satisfied	Nothing", I'm very happy with our local bus services.,,,,
"9499	fairly satisfied	Sometimes buses are late or don't arrive at all after 4pm",,,,,
"9502	fairly satisfied	On arrival at the stop", previous left the stop nearly 5 mins before advertised time, so, as I arrived, he had just pulled off,
"9492	neither satisfied nor dissatisfied	More comfortable seats on the newer buses. The seats height is so high I cant reach the floor! Making long journeys is uncomfortable. Would like a Sunday service + evenings too.",,,,,
"9484	very satisfied	People who put buggies in area allocated then take children out and sit elsewhere not leaving room for parents to board with buggies at other stops.",,,,,
"9486	fairly satisfied	A quicker journey as it's a time saver but takes as long as a normal bus.  Route needs improving.",,,,,
"9479	fairly satisfied	Seating at bus stop-Peak time every ten minutes so you can get a seat.",,,,,
"9481	very satisfied	Cannot think of anything at the moment", I was very satisfied with my journey on this particular day.,,,,
"9470	very satisfied	good journey",,,,,
"9473	fairly dissatisfied	The bus could turn up on time", what is the point having a time table when the bus is always late, is it just a suggestion table and what's the point in having the boards when the arrival times are always wrong too?,,,
"9476	very satisfied	No comment to make.",,,,,
"9468	fairly satisfied	Free Wi-Fi", comfortable leather seating. Improve cleanliness.,,,,
"9463	fairly satisfied	More space for elderly people with shopping trollies. Better Sunday bus service from Birchfield Garden Widnes.",,,,,
"9460	fairly dissatisfied	Single-decker bus would have been better with two pushchairs and several screaming children", it felt very claustrophobic today where have our single-decker buses gone on 12/12f,,,,
"9459	very satisfied	All good on this occasion.",,,,,
"9452	fairly satisfied	To lower the ramp on the bus to the level of the kerb with no gap as their is many elderly passengers"," who have a ""walker"" to help them walk and carry their shopping. I am one of them.",,,,
"9453	neither satisfied nor dissatisfied	The timetables are utterly unreliable - I get this bus (or another on the route) everyday - they are never when they say they will be. Also", no student fares - which there should be.,,,,
"9455	fairly dissatisfied	Hygiene of bus. Type of seats to be changed.",,,,,
"9456	very satisfied	No complaints.  Thanks for a pleasant journey",,,,,
"9447	neither satisfied nor dissatisfied	Better cleaning of grab handles", on top of seats. They are sticky to the touch and must be alive with viruses and germs,,,,
"9448	neither satisfied nor dissatisfied	Add more stops routes to the journey",,,,,
"9450	fairly satisfied	The bus was missed out meaning a longer wait", more passengers=longer getting on and off , less space etc. 28th September , two buses missed out meant we waited one and a half hours.  Shocking.,,
"9438	fairly satisfied	Bus was very full so double decker on this route in daytime would help.",,,,,
"9442	fairly satisfied	Picked a very good day for the survey. However other journeys are interrupted by bus waiting at bus stops too long even if no-one is getting on or off.  Public transport should keep moving", as a paying passenger we pay to keep moving to get us to our destination.,,,,
"9443	neither satisfied nor dissatisfied	Arrive on time ", no delays or arriving too early,,,,
"9432	neither satisfied nor dissatisfied	Bus arriving on time rather than three arriving all at once",,,,,
"9436	fairly satisfied	Punctuality of driver seemed affected by new timetable (more than 1 driver turned up)",,,,,
"9425	fairly satisfied	Windows went all steamed up so some sort of air conditioning required.",,,,,
"9428	fairly satisfied	If the bus could be more punctual at times.",,,,,
"9419	fairly dissatisfied	Driver not thinking he's a rally driver who slammed brakes on to stop rather than slowing gently.",,,,,
"9420	fairly satisfied	Always have announcements of the next stop coming     Have some information about the fare on the bus stops", I never know how much money I need,,,,
"9422	fairly satisfied	Temperature in the bus could be more warmer and seats could be more soft and comforting.",,,,,
"9404	very satisfied	Very good.",,,,,
"9409	fairly satisfied	State of bus's. They are awful and keep breaking down.",,,,,
"9398	neither satisfied nor dissatisfied	Bus X221 from city centre to Woodcock Hill during peak time", runs at random times not effectively respecting the schedule.  The day before there were two buses that arrived together.,,,,
"9399	fairly dissatisfied	Drivers need to not keep braking as it was very jarring. Better driving.",,,,,
"9400	very satisfied	Nothing could be improved. The drivers are always friendly and helpful!",,,,,
"9394	neither satisfied nor dissatisfied	The knowledge that my bus would turn up on time", which with the 23/23A is not the case. Half of all these services are late, waiting 30 minutes for a bus is fairly common.,,,
"9395	very satisfied	Good journey", no problems.,,,,
"9388	fairly dissatisfied	The time it takes you to come - as you hardly come on the time it's written on the bus stops and station's timetables.",,,,,
"9389	fairly satisfied	I would appreciate electronic boards at both the bus stop and on the bus itself.",,,,,
"9386	very dissatisfied	Arriva is the worst bus company I've ever used.  Buses are never on time", finding info on site is so difficult , bus stations aren't labelled correctly and they wait ages at bus stops and I'm always late.  It is a shock to ever be home only or on time .,,,
"9375	neither satisfied nor dissatisfied	For the X9 service route to include Sandringham or Balmoral Drive .  The nearest bus stop has no bus shelter ", is dark and you have to negotiate horse poo to use it.,,,,
"9377	neither satisfied nor dissatisfied	The appearance of the bus inside and out.",,,,,
"9368	very dissatisfied	Diamonds bus should start accepting other bus bus passes",,,,,
"9371	neither satisfied nor dissatisfied	For the driver to brake better because you get jolted even when you are sat down.",,,,,
"9373	fairly satisfied	The bus turning up on time.",,,,,
"9360	neither satisfied nor dissatisfied	Number 3-4 bus times are really bad.",,,,,
"9362	fairly satisfied	When the bus is either late or not going to arrive some sort of information to passengers would be good.  The drivers don't seem to know either.",,,,,
"9365	neither satisfied nor dissatisfied	We had a noisy family that are very disruptive everyday and the drivers never do anything about them. The kids run around the bus too.",,,,,
"9357	fairly dissatisfied	Letting us know that the bus was going from bay 10 and not bay 2 would have been very helpful. No one available to let us know at Exeter. Shame on you.",,,,,
"9358	very satisfied	My husband and myself are happy with the service",,,,,
"9351	fairly satisfied	Waited too long.",,,,,
"9353	neither satisfied nor dissatisfied	96 buses never on time",,,,,
"9356	fairly satisfied	Heating on bus being better now it is getting cold.",,,,,
"9343	fairly satisfied	Would certain passengers refrain from opening windows on top deck with cold outside as not fair to other passengers travelling on upstairs",,,,,
"9345	fairly dissatisfied	For the buses to turn upon time and in the morning when everyone is going to school not to put the little buses on that we can't get on.",,,,,
"9347	fairly satisfied	Cleanliness of the floor at the bus stop and inside the bus.",,,,,
"9331	fairly satisfied	Temperature in the bus (was too hot) finding forward facing seat.",,,,,
"9332	fairly satisfied	This bus regularly runs late and there is no display board for arrival times.",,,,,
"9337	fairly satisfied	Bus was in poor state and smelt bad.",,,,,
"9339	very dissatisfied	have drivers be more punctual with timeframes waiting on bus. Driver was clearly taking their time when approaching the stop",,,,,
"9320	fairly satisfied	I would say the service is the worst in Keighley",  very unreliable and  no service on a Sunday.,,,,
"9322	fairly satisfied	The drivers could be more friendly when we say thank you to them.",,,,,
"9326	fairly satisfied	X1 and X2s are too infrequent",,,,,
"9329	fairly dissatisfied	The bus was very worn out and old. It shook and rattled. Seats were used and overall not an appealing corporation. A regular bus service using main street", Hilltop. Trent buses ran this service in 1927. Why was it stopped in 2018???,,,,
"9317	fairly satisfied	To take me home after work I need to o get 2 buses.. A 26a from Harrow Lane and then a 28 from the conquest.. They don't always run in sequence which the means I have to make the journey to town and then the 21 back from town this can put at least another 1/2 an hour on my journey.",,,,,
"9319	fairly satisfied	Always got ear pieces and talking to other drivers. Sometimes missing stops due to phone on and going over bumps on road. No respect",,,,,
"9309	very satisfied	Nothing everything was perfect.",,,,,
"9310	fairly satisfied	Arrive on time please",,,,,
"9312	fairly satisfied	At night on all buses you need a second person on bus",,,,,
"9316	fairly satisfied	Smoother driving seemed to brake late for everything Junctions", traffic light etc 5 mins satisfied though.,,,,
"9304	fairly satisfied	No litter", should be a bin.,,,,
"9305	neither satisfied nor dissatisfied	Leaving on time as I have to pick up my children from school and it's frustrating when the bus leaves late.",,,,,
"9307	fairly satisfied	Punctuality at Terminus for my connection to Rampton Hospital",,,,,
"9308	very dissatisfied	The 40 route has always been bad and only getting worse.  Daily the buses were cancelled .  When they do turn up ", often the drivers are rude , the buses small and are damp and cold, they always have worst broken down buses of all the routes along Kirkstall/Burley Road.,,
"9296	very satisfied	Satisfied",,,,,
"9298	fairly dissatisfied	A busy route used by many people often. 10pm full bus within no seating every night",,,,,
"9300	fairly satisfied	My journey would have been better if buses were for schoolchildren with lots of schoolbags. And buses for public.  It's a danger for senior people.",,,,,
"9286	fairly satisfied	Time it took.  Temperature in bus as hot when full.",,,,,
"9289	fairly satisfied	Nothing", do exactly how expected.,,,,
"9290	fairly dissatisfied	Length of time - consistently double or triple the length the journey should be. Also", improve signs and warnings about constant changes to stops.,,,,
"9291	neither satisfied nor dissatisfied	No number 8 bus from home", need a lift to get to bus stop! Also for fare paying, the cost is far too high, having just travelled recently at Weston Super Mare,,
"9293	fairly satisfied	To run longer into the night.",,,,,
"9281	very dissatisfied	Buses need to turn up on time. not having passengers waiting sometimes half and hour to get on a bus",,,,,
"9285	fairly satisfied	To make buses more punctual especially in the morning.",,,,,
"9275	fairly satisfied	Buses to arrive on time and be regular.  Drivers to be polite as they are providing a service.  Smooth journey.",,,,,
"9278	fairly satisfied	On narrow residential road action taken to remove large vehicles making driving difficult for drivers.",,,,,
"9279	fairly satisfied	You are asking about one particular Journey. Generally the service is only average as buses are missed out regular and rarely on time.",,,,,
"9280	fairly dissatisfied	The bus should have shown up on time", instead of having two buses at the same time.   Have a reason why there is a delay.,,,,
"9271	neither satisfied nor dissatisfied	The time I boarded the bus at Sainsbury's supermarket to getting to the park and ride site varies so much that one day I can transfer to the bus in front. Another day I can be sat on the bus until they decides it's time to go - consistency",,,,,
"9273	fairly satisfied	Having to pay less for the bus journeys! Far too expensive for short trips!!",,,,,
"9274	fairly satisfied	This journey was fine. I have no complaints. However on this service they are regularly late. Often running with 3 or 4 buses traveling right behind each other. Which means often you have to wait 30 minutes or longer for a bus that should be every 10 during the day. Also when I'm on a late finish from work and they are only twice an hour. Sometimes one of those doesn't show up which isn't great when it's dark at night travelling. I make regular complaints and the messages back are always the same. It's the same excuses rather then them holding their hands up and saying sorry which I'd appreciate. This service is just shocking at time keeping to say it's the main hospital route in Oldham.",,,,,
"9262	very satisfied	Nothing to improve",,,,,
"9265	fairly satisfied	Temperature inside bus too hot.",,,,,
"9266	fairly satisfied	Need a shelter at the bus stop there used to be one but something drove into it.",,,,,
"9258	fairly dissatisfied	The physical and mechanical condition on the bus was very poor. 1. The bus was very old and the fittings shake ( and are noisy) 2. The seats are poor and lack upholstery. 3. The suspension on the bus is poor leading to an uncomfortable journey",,,,,
"9260	fairly satisfied	Wifi doesn't always work. From previous experience whenever the bus breaks down there is a too long period of time to wait.",,,,,
"9250	very dissatisfied	Unfortunately all my experiences of the Evesham to Worcester buses (over the years) I don't rate it at all. The attitude of the drivers are absolutely disgusting. The buses don't always turn up and then when they do they never leave on time and are always leaving late. The treatment to their customers are bloody awful", Attitude of a driver.,,,,
"9246	fairly satisfied	More room for prams.",,,,,
"9243	fairly satisfied	Need buses later on the evening after 7pm. Especially from the city to Bletchley.",,,,,
"9245	fairly satisfied	The bus should be clean at all times or put disposable bin. Bag on the bus for rubbish or passengers take rubbish with them.",,,,,
"9232	fairly satisfied	If only the driver would slow down more on the Bitmac ramps in the Penryn campus.",,,,,
"9233	neither satisfied nor dissatisfied	71 and 16 arrive about the same time at the bus stop.  It would be better to stagger these times giving a better service.  Folkestone Bus Station -71 should arrive and depart at the same stop as the No.16 on it's way to Canterbury.",,,,,
"9235	very satisfied	Nothing at all everything was very good",,,,,
"9228	fairly satisfied	For the return I had to wait forty minutes for the next bus due to poor frequency.",,,,,
"9230	very satisfied	Very satisfied as it was.",,,,,
